"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.556,0.26,-0.84,0.43,-0.23
"ClusIPW",0.088,0.351,-0.37,0.64,-0.07,-0.67
"addIPW",0.2,0.5,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
