"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.523,-0.35,0.16,0.91,-0.14
"ClusIPW",0.049,0.519,0.04,0.99,0.09,0.02
"addIPW",0.119,0.385,-0.11,0.23,0.54,-0.8
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
