"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.479,-0.29,0.11,0.88,-0.35
"ClusIPW",0.13,0.078,-0.76,-0.2,-0.55,0.27
"addIPW",0.196,0.5,0.45,0,0,-0.89
"Oracle",0.206,0.275,0,-0.11,0.08,-0.99
