"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.077,0.55,0.37,-0.81,-0.4,0.23
"ClusIPW",0.072,0.387,-0.44,0.83,-0.24,-0.25
"addIPW",0.119,0.302,0.3,0.19,-0.75,-0.56
"Oracle",0.196,0.278,0,-0.16,0.08,-0.98
