"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.377,-0.07,-0.28,-0.86,0.42
"ClusIPW",0.064,0.414,-0.35,0.89,-0.18,-0.24
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
