"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.069,0.582,-0.31,-0.25,0.91,0.05
"ClusIPW",0.105,0.41,-0.4,-0.86,-0.1,-0.3
"addIPW",0.082,0.46,-0.45,0.06,0.89,-0.06
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
