"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.519,0.28,-0.93,-0.22,-0.07
"ClusIPW",0.089,0.33,-0.52,0.65,-0.22,-0.5
"addIPW",0.151,0.304,0.38,-0.11,-0.8,-0.44
"Oracle",0.196,0.282,0,-0.16,0.08,-0.98
