"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.527,-0.34,-0.39,0.86,0
"ClusIPW",0.097,0.294,-0.63,0.59,-0.25,-0.44
"addIPW",0.117,0.346,-0.42,0.12,0.82,-0.36
"Oracle",0.198,0.26,-0.05,-0.16,0.08,-0.98
