"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.508,-0.44,-0.59,0.41,0.54
"ClusIPW",0.119,0.257,-0.62,-0.52,-0.38,-0.45
"addIPW",0.124,0.124,-0.96,-0.28,-0.08,0.05
"Oracle",0.198,0.285,0,-0.16,0.08,-0.98
