"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.54,0.38,-0.87,0.08,-0.32
"ClusIPW",0.065,0.413,-0.37,0.88,-0.22,-0.19
"addIPW",0.138,0.29,0.36,0.12,-0.75,-0.54
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
