"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.493,-0.26,-0.81,0.51,-0.11
"ClusIPW",0.07,0.396,-0.44,0.83,-0.15,-0.3
"addIPW",0.065,0.745,0.23,-0.18,0.84,-0.46
"Oracle",0.206,0.273,0,-0.11,0.08,-0.99
