"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.505,-0.33,-0.51,0.79,-0.11
"ClusIPW",0.127,0.182,-0.67,0.4,-0.38,-0.5
"addIPW",0.142,0.182,-0.29,0.27,-0.25,-0.88
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
