"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.508,0.25,-0.86,-0.44,0.04
"ClusIPW",0.06,0.437,-0.28,0.93,-0.15,-0.17
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.252,-0.04,-0.16,0.04,-0.98
