"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.018,1,1,0,0,0
"ClusIPW",0.096,0.341,-0.15,0.45,0.03,-0.88
"addIPW",0.197,0.503,0.45,0,0,-0.89
"Oracle",0.199,0.283,0,-0.16,0.08,-0.98
