"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.02,1,1,0,0,0
"ClusIPW",0.091,0.308,-0.64,0.63,-0.28,-0.33
"addIPW",0.196,0.502,0.45,0,0,-0.89
"Oracle",0.207,0.278,0,-0.11,0.08,-0.99
