"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.486,-0.36,-0.8,0.11,0.47
"ClusIPW",0.121,0.213,-0.62,0.42,-0.22,-0.63
"addIPW",0.053,0.552,0.39,-0.15,-0.88,0.24
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
