"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.11,0.484,-0.11,-0.45,0.67,-0.58
"ClusIPW",0.13,0.165,-0.73,-0.38,-0.35,-0.45
"addIPW",0.156,0,-1,0,0,0
"Oracle",0.197,0.277,0,-0.16,0.08,-0.98
