"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.505,-0.29,-0.85,0.25,0.36
"ClusIPW",0.058,0.46,-0.12,0.94,-0.02,-0.33
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.205,0.26,-0.03,-0.13,0.08,-0.99
