"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.524,0.12,-0.94,-0.18,0.27
"ClusIPW",0.125,0.179,-0.74,0.4,-0.3,-0.45
"addIPW",0.181,0.29,0.4,-0.03,-0.69,-0.6
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
