"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.108,0.47,0.13,-0.68,0.14,-0.71
"ClusIPW",0.126,0.158,-0.78,0.37,-0.4,-0.3
"addIPW",0.143,0.491,0.39,0.17,0.09,-0.9
"Oracle",0.195,0.28,0,-0.16,0.08,-0.98
