"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.535,0.32,-0.77,0.29,-0.48
"ClusIPW",0.064,0.43,-0.25,0.89,-0.1,-0.36
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.207,0.263,-0.02,-0.09,0.07,-0.99
