"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.507,0.04,-0.94,-0.21,0.26
"ClusIPW",0.056,0.348,-0.02,0.15,-0.87,0.46
"addIPW",0.174,0.255,0.35,0.01,-0.68,-0.64
"Oracle",0.198,0.257,-0.03,-0.16,0.05,-0.98
