"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.055,0.604,0.63,0.25,-0.73,-0.11
"ClusIPW",0.08,0.359,-0.54,0.74,-0.25,-0.33
"addIPW",0.198,0.502,0.45,0,0,-0.89
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
