"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.015,0.501,-0.45,0,0,0.89
"ClusIPW",0.115,0.228,-0.7,-0.47,-0.48,-0.23
"addIPW",0.107,0.258,-0.88,-0.46,0.07,-0.1
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
