"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.05,0.516,-0.44,-0.35,0.16,0.81
"ClusIPW",0.056,0.486,0.16,0.9,-0.11,-0.4
"addIPW",0.086,0.36,-0.38,0.63,0.05,-0.68
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
