"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.077,0.517,-0.17,-0.78,-0.08,0.6
"ClusIPW",0.076,0.366,-0.58,0.75,-0.29,-0.1
"addIPW",0.165,0.17,0.16,-0.13,-0.81,-0.55
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
