"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.499,0.03,-0.87,-0.39,0.31
"ClusIPW",0.061,0.431,-0.28,0.92,-0.19,-0.19
"addIPW",0.099,0.256,-0.02,0.27,-0.95,-0.13
"Oracle",0.198,0.284,0,-0.16,0.08,-0.98
