"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.561,-0.02,-0.8,0.55,0.25
"ClusIPW",0.076,0.371,-0.47,0.77,-0.31,-0.3
"addIPW",0.138,0.313,0.39,0.12,-0.73,-0.55
"Oracle",0.197,0.277,0,-0.16,0.08,-0.98
