"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.111,0.449,-0.37,-0.19,0.86,-0.29
"ClusIPW",0.074,0.389,-0.27,0.78,-0.3,-0.49
"addIPW",0.121,0.367,0.44,0.13,-0.75,-0.48
"Oracle",0.196,0.281,0,-0.16,0.08,-0.98
