"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.516,0.35,-0.84,-0.06,-0.42
"ClusIPW",0.133,0.172,-0.61,0.37,-0.35,-0.61
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
