"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.587,-0.24,-0.37,0.89,0.08
"ClusIPW",0.142,0.148,-0.54,0.31,-0.27,-0.74
"addIPW",0.03,0.589,-0.38,0.24,0.31,0.84
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
