"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.467,0.27,-0.45,-0.85,0.08
"ClusIPW",0.106,0.256,-0.5,0.5,-0.5,-0.5
"addIPW",0.082,0.411,0.42,0.17,-0.86,-0.24
"Oracle",0.208,0.274,0,-0.11,0.08,-0.99
