"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.549,0.28,-0.69,-0.5,0.43
"ClusIPW",0.082,0.353,-0.44,0.7,-0.17,-0.54
"addIPW",0.175,0.501,0.49,-0.1,-0.13,-0.85
"Oracle",0.207,0.278,0,-0.1,0.08,-0.99
