"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.5,-0.44,-0.32,0.84,0.04
"ClusIPW",0.081,0.357,-0.48,0.73,-0.25,-0.42
"addIPW",0.199,0.504,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
