"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.547,-0.26,-0.39,0.88,-0.07
"ClusIPW",0.076,0.36,-0.58,0.75,-0.23,-0.22
"addIPW",0.072,0.426,-0.25,0.66,0.35,-0.61
"Oracle",0.199,0.283,0,-0.16,0.08,-0.98
