"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.556,0.53,-0.58,0.04,-0.61
"ClusIPW",0.147,0.096,-0.67,0.27,-0.33,-0.6
"addIPW",0.146,0.469,0.44,0.17,-0.12,-0.87
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
