"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.554,0.12,-0.91,0.38,0.08
"ClusIPW",0.074,0.377,-0.49,0.79,-0.25,-0.28
"addIPW",0.159,0.241,0.22,-0.17,-0.74,-0.61
"Oracle",0.2,0.282,0,-0.16,0.08,-0.98
