"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.046,0.549,-0.14,0.77,0.37,0.5
"ClusIPW",0.067,0.422,-0.26,0.83,0.04,-0.49
"addIPW",0.105,0.619,0.11,-0.14,0.76,-0.62
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
