"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.073,0.485,-0.34,-0.6,-0.17,0.71
"ClusIPW",0.149,0.063,-0.8,0.25,-0.42,-0.36
"addIPW",0.2,0.5,0.45,0,0,-0.89
"Oracle",0.199,0.284,0,-0.16,0.08,-0.98
