"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.498,-0.15,-0.69,0.63,-0.32
"ClusIPW",0.049,0.536,0.19,0.97,0.15,0
"addIPW",0.128,0.174,-0.42,-0.33,-0.79,-0.29
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
