"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.199,0.499,0,0,0,-1
"ClusIPW",0.055,0.493,0.03,0.94,0.15,-0.3
"addIPW",0.198,0.502,0.45,0,0,-0.89
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
