"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.55,0.22,-0.93,-0.01,0.3
"ClusIPW",0.157,0.044,-0.71,0.21,-0.39,-0.56
"addIPW",0.2,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
