"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.047,0.618,-0.02,0.56,0.78,0.28
"ClusIPW",0.104,0.428,-0.32,-0.91,-0.06,-0.26
"addIPW",0.112,0.27,-0.46,0.47,-0.16,-0.73
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
