"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.527,-0.21,-0.74,0.64,0.04
"ClusIPW",0.149,0.089,-0.73,0.27,-0.32,-0.54
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
