"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.065,0.52,-0.51,-0.31,0.69,0.42
"ClusIPW",0.055,0.466,-0.12,0.98,-0.09,-0.16
"addIPW",0.199,0.502,0.45,0,0,-0.89
"Oracle",0.199,0.284,0,-0.16,0.08,-0.98
