"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.019,1,1,0,0,0
"ClusIPW",0.089,0.306,-0.65,0.61,-0.42,-0.16
"addIPW",0.057,0.408,0.1,0.3,-0.91,0.27
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
