"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.53,-0.36,-0.41,0.83,0.08
"ClusIPW",0.106,0.268,-0.61,0.54,-0.24,-0.53
"addIPW",0.112,0.322,-0.5,0.1,0.83,-0.21
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
