"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.437,-0.55,-0.58,0.6,-0.05
"ClusIPW",0.05,0.572,0.44,0.88,0.14,-0.06
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
