"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.119,0.453,0.36,-0.42,-0.22,-0.8
"ClusIPW",0.064,0.426,-0.26,0.89,-0.15,-0.34
"addIPW",0.196,0.503,0.45,0,0,-0.89
"Oracle",0.199,0.283,0,-0.16,0.08,-0.98
