"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.066,0.554,-0.33,-0.54,0.58,0.51
"ClusIPW",0.052,0.49,0.09,0.97,-0.1,-0.19
"addIPW",0.119,0.501,0.32,-0.3,0.22,-0.87
"Oracle",0.207,0.266,-0.01,-0.09,0.07,-0.99
