"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.546,-0.16,-0.63,0.76,-0.02
"ClusIPW",0.093,0.314,-0.49,0.62,-0.32,-0.53
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.201,0.32,0.03,-0.07,0.08,-0.99
