"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.486,-0.2,-0.62,0.66,-0.38
"ClusIPW",0.155,0.083,-0.49,-0.22,-0.43,-0.73
"addIPW",0.101,0.339,-0.54,0.02,0.84,-0.03
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
