"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.07,0.506,0.04,-0.52,-0.62,0.59
"ClusIPW",0.077,0.366,-0.52,0.77,-0.31,-0.21
"addIPW",0.03,0.459,-0.49,0.14,-0.02,0.86
"Oracle",0.205,0.273,0,-0.11,0.08,-0.99
