"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.11,0.628,0.03,-0.09,0.82,-0.56
"ClusIPW",0.052,0.484,-0.08,0.99,0.04,-0.14
"addIPW",0.199,0.505,0.45,0,0,-0.89
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
