"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.06,0.506,-0.45,-0.44,0.18,0.76
"ClusIPW",0.101,0.27,-0.53,0.53,-0.53,-0.4
"addIPW",0.133,0.166,-0.74,-0.38,-0.28,-0.49
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
