"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.534,-0.25,-0.71,0.6,0.29
"ClusIPW",0.147,0.119,-0.65,-0.29,-0.26,-0.65
"addIPW",0.197,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
