"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.465,-0.38,-0.42,0.79,-0.25
"ClusIPW",0.086,0.335,-0.55,0.69,-0.34,-0.32
"addIPW",0.118,0.238,-0.63,-0.49,-0.42,-0.43
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
