"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.518,-0.25,-0.58,0.77,-0.09
"ClusIPW",0.116,0.217,-0.7,0.45,-0.28,-0.48
"addIPW",0.198,0.502,0.45,0,0,-0.89
"Oracle",0.199,0.258,-0.03,-0.16,0.05,-0.98
