"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.522,-0.12,-0.85,0.51,-0.01
"ClusIPW",0.122,0.204,-0.6,0.42,-0.36,-0.58
"addIPW",0.144,0.496,0.43,-0.16,0.02,-0.89
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
