"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.077,0.505,-0.45,-0.61,0.43,0.49
"ClusIPW",0.07,0.426,-0.2,0.73,0.19,-0.62
"addIPW",0.05,0.625,-0.38,-0.09,0.91,0.11
"Oracle",0.207,0.263,-0.03,-0.04,0.08,-1
