"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.481,-0.5,-0.57,0.61,0.22
"ClusIPW",0.058,0.446,-0.21,0.95,-0.12,-0.18
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
