"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.112,0.466,0.41,-0.45,-0.35,-0.71
"ClusIPW",0.159,0,-0.71,0.05,-0.34,-0.61
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
