"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.508,-0.02,-0.92,0.35,-0.2
"ClusIPW",0.058,0.452,-0.19,0.94,-0.03,-0.28
"addIPW",0.198,0.5,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
