"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.049,0.468,0.27,-0.05,-0.91,0.31
"ClusIPW",0.079,0.367,-0.08,0.6,-0.7,-0.38
"addIPW",0.16,0.215,0.31,0.07,-0.76,-0.56
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
